,pair,port_A,port_B,time,sync_index,id,x_pos,y_pos,z_pos,x_A_raw,y_A_raw,x_B_raw,y_B_raw,x_A_undistorted,y_A_undistorted,x_B_undistorted,y_B_undistorted
2236,"(0, 1)",0,1,190.67606769999998,122,4,0.11076641082763672,0.007646763231605291,0.8613477945327759,497.3267822265625,425.5129699707031,806.2941284179688,344.2162170410156,498.7818603515625,425.1298828125,806.53515625,344.2335510253906
2237,"(0, 1)",0,1,190.67606769999998,122,5,0.1051039919257164,-0.038847003132104874,0.8515102863311768,492.682373046875,387.1875305175781,798.01513671875,267.29620361328125,494.1744384765625,387.17230224609375,798.2409057617188,267.2406921386719
2238,"(0, 1)",0,1,190.67606769999998,122,6,0.16211387515068054,0.049399685114622116,0.8574098944664001,542.412353515625,461.7687072753906,893.028076171875,413.8318786621094,543.1446533203125,461.2444763183594,893.6460571289062,413.98968505859375
2239,"(0, 1)",0,1,190.67606769999998,122,7,0.155508890748024,0.002151832217350602,0.8478879332542419,538.6586303710938,424.9394836425781,884.3258666992188,336.4031982421875,539.2716064453125,424.7188415527344,884.8663330078125,336.42236328125
2240,"(0, 1)",0,1,190.67606769999998,122,8,0.14920321106910706,-0.04406290128827095,0.8376726508140564,535.4835205078125,386.5342102050781,875.8058471679688,258.6899108886719,536.0772705078125,386.528564453125,876.3196411132812,258.5906066894531
2241,"(0, 1)",0,1,190.67606769999998,122,9,0.2067355364561081,0.04394722729921341,0.8462089896202087,582.5045776367188,460.782470703125,971.586669921875,406.73040771484375,582.77880859375,460.4710693359375,972.6573486328125,406.9333190917969
2242,"(0, 1)",0,1,190.67606769999998,122,10,0.19939854741096497,-0.0036579715088009834,0.8342527151107788,580.3803100585938,424.55169677734375,963.2312622070312,327.61859130859375,580.554931640625,424.4500732421875,964.2120971679688,327.6313781738281
2243,"(0, 1)",0,1,190.67606769999998,122,11,0.1923811137676239,-0.04889173060655594,0.8235659599304199,577.6848754882812,386.2613220214844,954.7743530273438,250.3578338623047,577.83203125,386.2592468261719,955.7171630859375,250.20391845703125
2244,"(0, 2)",0,2,190.674531725,122,0,0.07687666267156601,0.08332836627960205,0.9307663440704346,459.6827392578125,462.6906433105469,577.5758666992188,231.28807067871094,462.56427001953125,461.5251770019531,578.1892700195312,231.9514617919922
2245,"(0, 2)",0,2,190.674531725,122,1,0.0721336305141449,0.03372768685221672,0.9325801134109497,455.5225524902344,425.59619140625,584.406005859375,190.43406677246094,458.30743408203125,425.02410888671875,585.2115478515625,191.7717742919922
2246,"(0, 2)",0,2,190.674531725,122,2,0.06633021682500839,-0.015634171664714813,0.9330567717552185,449.69500732421875,387.45440673828125,591.4323120117188,147.28863525390625,452.6096496582031,387.4291687011719,592.4600830078125,149.7313995361328
2247,"(0, 2)",0,2,190.674531725,122,3,0.12195677310228348,0.07383549958467484,0.9153475761413574,500.53167724609375,462.75140380859375,614.1776123046875,234.89279174804688,502.1300048828125,461.9230651855469,614.4244995117188,235.3240966796875
2248,"(0, 2)",0,2,190.674531725,122,4,0.11742047965526581,0.02427038550376892,0.9155248999595642,497.3267822265625,425.5129699707031,622.5845336914062,195.53054809570312,498.7818603515625,425.1298828125,622.9224853515625,196.53782653808594
2249,"(0, 2)",0,2,190.674531725,122,5,0.1117720901966095,-0.025043455883860588,0.9148545861244202,492.682373046875,387.1875305175781,631.13427734375,153.51483154296875,494.1744384765625,387.17230224609375,631.5481567382812,155.53176879882812
2250,"(0, 2)",0,2,190.674531725,122,6,0.1671839952468872,0.06318314373493195,0.8990365266799927,542.412353515625,461.7687072753906,650.4052124023438,238.2265167236328,543.1446533203125,461.2444763183594,650.4625244140625,238.53213500976562
2251,"(0, 2)",0,2,190.674531725,122,7,0.16088257730007172,0.014582822099328041,0.8990227580070496,538.6586303710938,424.9394836425781,658.38427734375,199.7975616455078,539.2716064453125,424.7188415527344,658.4378662109375,200.63600158691406
2252,"(0, 2)",0,2,190.674531725,122,8,0.15550562739372253,-0.033344756811857224,0.899246335029602,535.4835205078125,386.5342102050781,667.4019775390625,159.54486083984375,536.0772705078125,386.528564453125,667.3916015625,161.31849670410156
2253,"(0, 2)",0,2,190.674531725,122,9,0.2090771645307541,0.05278872326016426,0.8836973905563354,582.5045776367188,460.782470703125,683.3102416992188,240.7129669189453,582.77880859375,460.4710693359375,683.2537231445312,240.99615478515625
2254,"(0, 2)",0,2,190.674531725,122,10,0.20346517860889435,0.005606138147413731,0.8828732371330261,580.3803100585938,424.55169677734375,692.5048828125,204.34434509277344,580.554931640625,424.4500732421875,692.33544921875,205.1302032470703
2255,"(0, 2)",0,2,190.674531725,122,11,0.19744722545146942,-0.04127536341547966,0.8831849098205566,577.6848754882812,386.2613220214844,701.674560546875,165.4029541015625,577.83203125,386.2592468261719,701.3048095703125,167.08018493652344
2256,"(1, 2)",1,2,190.675909725,122,0,0.06830370426177979,0.06318444758653641,0.9270333647727966,736.6383056640625,429.4246826171875,577.5758666992188,231.28807067871094,736.7501831054688,429.4927062988281,578.1892700195312,231.9514617919922
2257,"(1, 2)",1,2,190.675909725,122,1,0.06342464685440063,0.011729694902896881,0.9314626455307007,728.7609252929688,351.8843078613281,584.406005859375,190.43406677246094,728.830078125,351.8953857421875,585.2115478515625,191.7717742919922
2258,"(1, 2)",1,2,190.675909725,122,2,0.05836230516433716,-0.039341822266578674,0.9359585046768188,720.6233520507812,275.6938781738281,591.4323120117188,147.28863525390625,720.6867065429688,275.67047119140625,592.4600830078125,149.7313995361328
