sync_index,port,frame_index,frame_time
288,4,287,18079.83488145
289,3,289,18080.002819549998
289,2,289,18080.0010621
289,0,289,18080.0013542
289,1,288,18080.00136355
289,4,288,18080.0010937
290,3,290,18080.16890485
290,2,290,18080.16801825
290,0,290,18080.1680708
290,1,289,18080.16813315
290,4,289,18080.16921005
291,3,291,18080.3336261
291,2,291,18080.33484805
291,0,291,18080.33486455
291,1,290,18080.33478225
291,4,290,18080.334821850003
292,3,292,18080.5008047
292,2,292,18080.500784249998
292,0,292,18080.5035608
292,1,291,18080.5007314
292,4,291,18080.50784425
293,3,293,18080.6717518
293,2,293,18080.6679062
293,0,293,18080.6684113
293,1,292,18080.66778915
293,4,292,18080.667938450002
294,3,294,18080.83389405
294,2,294,18080.8366537
294,0,294,18080.8337827
294,1,293,18080.83507165
294,4,293,18080.8337075
295,3,295,18081.000938849997
295,2,295,18081.003980499998
295,0,295,18081.000815500003
295,1,294,18081.00243265
295,4,294,18081.000745049998
296,3,296,18081.168139100002
296,2,296,18081.1683734
296,0,296,18081.16785645
296,1,295,18081.167913650002
296,4,295,18081.1682775
297,3,297,18081.334829400002
297,2,297,18081.334735999997
297,0,297,18081.338774750002
297,1,296,18081.335474350002
297,4,296,18081.335523449998
298,3,298,18081.5008695
298,2,298,18081.50099875
298,0,298,18081.5008112
298,1,297,18081.5059445
298,4,297,18081.50073055
299,3,299,18081.6679124
299,2,299,18081.6710426
299,0,299,18081.66780335
299,1,298,18081.66776025
299,4,298,18081.66812005
300,3,300,18081.8337584
300,2,300,18081.8348988
300,0,300,18081.8348719
300,1,299,18081.83493205
300,4,299,18081.8349573
301,3,301,18082.000815400002
301,2,301,18082.001081349998
301,0,301,18082.000982650003
301,1,300,18082.00087895
301,4,300,18082.0020231
302,3,302,18082.1691822
302,2,302,18082.1678052
302,0,302,18082.17194815
302,1,301,18082.16787765
302,4,301,18082.1682562
303,3,303,18082.33486555
303,2,303,18082.33499385
303,0,303,18082.335091599998
303,1,302,18082.335025649998
303,4,302,18082.33549785
304,3,304,18082.50077405
304,2,304,18082.5008274
304,0,304,18082.501711949997
304,1,303,18082.502809650003
304,4,303,18082.5018498
305,3,305,18082.670475
305,2,305,18082.670081700002
305,0,305,18082.66701375
305,1,304,18082.6679459
305,4,304,18082.6670628
306,3,306,18082.8350829
306,2,306,18082.83507995
306,0,306,18082.83408545
306,1,305,18082.83503555
306,4,305,18082.834166499997
307,3,307,18083.001219650003
307,2,307,18083.0011338
307,0,307,18083.0012019
307,1,306,18083.007112
307,4,306,18083.00104775
308,3,308,18083.168681199997
308,2,308,18083.16803865
308,0,308,18083.1682043
308,1,307,18083.166985750002
308,4,307,18083.1680861
309,3,309,18083.334031899998
309,2,309,18083.334101599998
309,0,309,18083.3341091
309,1,308,18083.335628549998
309,4,308,18083.34442895
310,3,310,18083.50124795
310,2,310,18083.50128325
310,0,310,18083.5014295
310,1,309,18083.50296025
310,4,309,18083.501229100002
311,3,311,18083.6716089
311,2,311,18083.6681346
311,0,311,18083.668156
311,1,310,18083.66986515
311,4,310,18083.6669797
312,3,312,18083.836000299998
312,2,312,18083.83523565
312,0,312,18083.83395485
312,1,311,18083.83501645
312,4,311,18083.835514650003
313,3,313,18084.00278305
313,2,313,18084.00127285
313,0,313,18084.001498949998
313,1,312,18084.001350500002
313,4,312,18084.003946700002
314,3,314,18084.1670773
314,2,314,18084.167946
314,0,314,18084.170389749997
314,1,313,18084.17118705
314,4,313,18084.167001050002
315,3,315,18084.334791549998
315,2,315,18084.3350108
315,0,315,18084.334637250002
315,1,314,18084.334791100002
315,4,314,18084.334749499998
316,3,316,18084.5014984
316,2,316,18084.501399
316,0,316,18084.5018649
316,1,315,18084.50163125
316,4,315,18084.50134945
317,3,317,18084.667406250002
317,2,317,18084.6675482
317,0,317,18084.67324725
317,1,316,18084.66746515
