sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
134,0,134,31364.33448965,10,216.41514587402344,245.10662841796875,0.1080000028014183,0.2160000056028366
134,0,134,31364.33448965,11,233.7908935546875,243.33187866210938,0.16200000047683716,0.2160000056028366
134,1,134,31364.33453865,1,292.0546569824219,248.3138885498047,0.1080000028014183,0.05400000140070915
134,1,134,31364.33453865,2,312.4232482910156,233.73794555664062,0.16200000047683716,0.05400000140070915
134,1,134,31364.33453865,4,300.57061767578125,279.1744689941406,0.1080000028014183,0.1080000028014183
134,1,134,31364.33453865,5,322.17822265625,265.016845703125,0.16200000047683716,0.1080000028014183
134,1,134,31364.33453865,7,309.912841796875,311.1309814453125,0.1080000028014183,0.16200000047683716
134,1,134,31364.33453865,8,331.26507568359375,296.6568908691406,0.16200000047683716,0.16200000047683716
134,1,134,31364.33453865,10,318.6907958984375,342.81591796875,0.1080000028014183,0.2160000056028366
134,1,134,31364.33453865,11,341.8694763183594,330.65338134765625,0.16200000047683716,0.2160000056028366
134,4,133,31364.3344697,0,251.7688446044922,76.19535827636719,0.05400000140070915,0.05400000140070915
134,4,133,31364.3344697,1,275.20196533203125,67.3981704711914,0.1080000028014183,0.05400000140070915
134,4,133,31364.3344697,2,300.3351745605469,59.713844299316406,0.16200000047683716,0.05400000140070915
134,4,133,31364.3344697,3,254.76028442382812,100.29972076416016,0.05400000140070915,0.1080000028014183
134,4,133,31364.3344697,4,278.51385498046875,94.3345947265625,0.1080000028014183,0.1080000028014183
134,4,133,31364.3344697,5,304.63043212890625,88.05921173095703,0.16200000047683716,0.1080000028014183
134,4,133,31364.3344697,6,258.9428405761719,126.57818603515625,0.05400000140070915,0.16200000047683716
134,4,133,31364.3344697,7,281.5693054199219,120.25587463378906,0.1080000028014183,0.16200000047683716
134,4,133,31364.3344697,8,307.6667175292969,113.23003387451172,0.16200000047683716,0.16200000047683716
134,4,133,31364.3344697,9,262.4022216796875,154.47732543945312,0.05400000140070915,0.2160000056028366
134,4,133,31364.3344697,10,285.46148681640625,149.1597137451172,0.1080000028014183,0.2160000056028366
134,4,133,31364.3344697,11,310.56134033203125,141.81179809570312,0.16200000047683716,0.2160000056028366
135,2,135,31364.50552865,2,181.5401611328125,135.5967559814453,0.16200000047683716,0.05400000140070915
135,2,135,31364.50552865,5,187.72427368164062,160.4982147216797,0.16200000047683716,0.1080000028014183
135,2,135,31364.50552865,8,195.5688934326172,180.7900848388672,0.16200000047683716,0.16200000047683716
135,2,135,31364.50552865,11,198.34756469726562,204.3326416015625,0.16200000047683716,0.2160000056028366
135,3,135,31364.5004246,0,92.26948547363281,59.3322639465332,0.05400000140070915,0.05400000140070915
135,3,135,31364.5004246,1,118.62456512451172,58.59067916870117,0.1080000028014183,0.05400000140070915
135,3,135,31364.5004246,2,144.44345092773438,60.29918670654297,0.16200000047683716,0.05400000140070915
135,3,135,31364.5004246,3,95.62977600097656,83.79122161865234,0.05400000140070915,0.1080000028014183
135,3,135,31364.5004246,4,122.21427917480469,85.638427734375,0.1080000028014183,0.1080000028014183
135,3,135,31364.5004246,5,147.72494506835938,86.6613540649414,0.16200000047683716,0.1080000028014183
135,3,135,31364.5004246,6,100.40251922607422,110.01271057128906,0.05400000140070915,0.16200000047683716
135,3,135,31364.5004246,7,124.61368560791016,110.44934844970703,0.1080000028014183,0.16200000047683716
135,3,135,31364.5004246,8,151.47409057617188,110.33184814453125,0.16200000047683716,0.16200000047683716
135,3,135,31364.5004246,9,103.62760162353516,134.9276123046875,0.05400000140070915,0.2160000056028366
135,3,135,31364.5004246,10,128.53001403808594,134.79246520996094,0.1080000028014183,0.2160000056028366
135,3,135,31364.5004246,11,152.32765197753906,135.39727783203125,0.16200000047683716,0.2160000056028366
135,0,135,31364.5016628,0,175.55502319335938,176.4185333251953,0.05400000140070915,0.05400000140070915
135,0,135,31364.5016628,1,193.51995849609375,172.19845581054688,0.1080000028014183,0.05400000140070915
135,0,135,31364.5016628,2,214.6050262451172,168.7871856689453,0.16200000047683716,0.05400000140070915
135,0,135,31364.5016628,5,219.41372680664062,195.746826171875,0.16200000047683716,0.1080000028014183
135,0,135,31364.5016628,9,191.33563232421875,248.60227966308594,0.05400000140070915,0.2160000056028366
135,1,135,31364.50161095,0,264.10479736328125,261.982177734375,0.05400000140070915,0.05400000140070915
135,1,135,31364.50161095,1,285.24652099609375,247.45863342285156,0.1080000028014183,0.05400000140070915
135,1,135,31364.50161095,2,306.0224609375,232.43263244628906,0.16200000047683716,0.05400000140070915
135,1,135,31364.50161095,3,271.8153381347656,291.7248229980469,0.05400000140070915,0.1080000028014183
135,1,135,31364.50161095,4,292.5956115722656,278.63031005859375,0.1080000028014183,0.1080000028014183
135,1,135,31364.50161095,5,315.79827880859375,264.3068542480469,0.16200000047683716,0.1080000028014183
135,1,135,31364.50161095,6,279.7392578125,323.23345947265625,0.05400000140070915,0.16200000047683716
135,1,135,31364.50161095,7,300.5195617675781,309.4690856933594,0.1080000028014183,0.16200000047683716
135,1,135,31364.50161095,8,323.790771484375,296.1172180175781,0.16200000047683716,0.16200000047683716
135,1,135,31364.50161095,9,289.13397216796875,355.7027893066406,0.05400000140070915,0.2160000056028366
135,1,135,31364.50161095,10,309.76776123046875,343.42529296875,0.1080000028014183,0.2160000056028366
135,1,135,31364.50161095,11,334.406494140625,330.3203125,0.16200000047683716,0.2160000056028366
135,4,134,31364.5013444,0,247.41053771972656,73.64935302734375,0.05400000140070915,0.05400000140070915
135,4,134,31364.5013444,1,271.4273986816406,65.03482818603516,0.1080000028014183,0.05400000140070915
135,4,134,31364.5013444,2,297.3062744140625,57.58491516113281,0.16200000047683716,0.05400000140070915
135,4,134,31364.5013444,3,250.70504760742188,98.37200164794922,0.05400000140070915,0.1080000028014183
135,4,134,31364.5013444,4,274.6722717285156,92.05669403076172,0.1080000028014183,0.1080000028014183
135,4,134,31364.5013444,5,301.3787841796875,85.69020080566406,0.16200000047683716,0.1080000028014183
135,4,134,31364.5013444,6,254.1754150390625,124.552001953125,0.05400000140070915,0.16200000047683716
135,4,134,31364.5013444,7,277.4546813964844,118.33362579345703,0.1080000028014183,0.16200000047683716
135,4,134,31364.5013444,8,304.5867004394531,111.19878387451172,0.16200000047683716,0.16200000047683716
135,4,134,31364.5013444,9,257.5481262207031,153.01031494140625,0.05400000140070915,0.2160000056028366
135,4,134,31364.5013444,10,281.28424072265625,147.52235412597656,0.1080000028014183,0.2160000056028366
135,4,134,31364.5013444,11,307.3662414550781,140.3920135498047,0.16200000047683716,0.2160000056028366
136,2,136,31364.6688348,7,173.5865020751953,184.9935302734375,0.1080000028014183,0.16200000047683716
136,2,136,31364.6688348,8,192.55990600585938,181.6387481689453,0.16200000047683716,0.16200000047683716
136,2,136,31364.6688348,11,195.0746612548828,205.1587371826172,0.16200000047683716,0.2160000056028366
136,3,136,31364.668407650002,0,88.66780853271484,59.44923782348633,0.05400000140070915,0.05400000140070915
136,3,136,31364.668407650002,1,116.89750671386719,59.39699935913086,0.1080000028014183,0.05400000140070915
136,3,136,31364.668407650002,2,143.0787811279297,58.82650375366211,0.16200000047683716,0.05400000140070915
136,3,136,31364.668407650002,3,92.69108581542969,84.20532989501953,0.05400000140070915,0.1080000028014183
136,3,136,31364.668407650002,4,118.65864562988281,86.2704849243164,0.1080000028014183,0.1080000028014183
136,3,136,31364.668407650002,5,146.27650451660156,87.1977767944336,0.16200000047683716,0.1080000028014183
136,3,136,31364.668407650002,6,97.72865295410156,109.47565460205078,0.05400000140070915,0.16200000047683716
136,3,136,31364.668407650002,7,122.6291732788086,111.44049072265625,0.1080000028014183,0.16200000047683716
136,3,136,31364.668407650002,8,149.5739288330078,110.24688720703125,0.16200000047683716,0.16200000047683716
136,3,136,31364.668407650002,9,100.64065551757812,135.6588592529297,0.05400000140070915,0.2160000056028366
136,3,136,31364.668407650002,10,126.02667999267578,135.8192138671875,0.1080000028014183,0.2160000056028366
136,3,136,31364.668407650002,11,151.30604553222656,137.16355895996094,0.16200000047683716,0.2160000056028366
136,0,136,31364.66861655,0,170.64756774902344,177.6300506591797,0.05400000140070915,0.05400000140070915
136,0,136,31364.66861655,1,190.35630798339844,173.6829071044922,0.1080000028014183,0.05400000140070915
136,0,136,31364.66861655,2,210.52590942382812,169.71287536621094,0.16200000047683716,0.05400000140070915
136,0,136,31364.66861655,3,175.66506958007812,201.14659118652344,0.05400000140070915,0.1080000028014183
136,0,136,31364.66861655,4,195.79342651367188,198.61270141601562,0.1080000028014183,0.1080000028014183
136,0,136,31364.66861655,5,215.80252075195312,196.6929931640625,0.16200000047683716,0.1080000028014183
136,0,136,31364.66861655,6,182.67933654785156,224.990478515625,0.05400000140070915,0.16200000047683716
136,0,136,31364.66861655,7,200.15072631835938,223.364990234375,0.1080000028014183,0.16200000047683716
136,0,136,31364.66861655,8,221.2606658935547,220.9752197265625,0.16200000047683716,0.16200000047683716
136,0,136,31364.66861655,11,224.99342346191406,246.42420959472656,0.16200000047683716,0.2160000056028366
136,1,136,31364.6673536,0,257.4598388671875,262.30645751953125,0.05400000140070915,0.05400000140070915
136,1,136,31364.6673536,1,279.16552734375,247.5817108154297,0.1080000028014183,0.05400000140070915
136,1,136,31364.6673536,2,300.32305908203125,232.72218322753906,0.16200000047683716,0.05400000140070915
136,1,136,31364.6673536,3,263.7373046875,291.6636657714844,0.05400000140070915,0.1080000028014183
136,1,136,31364.6673536,4,286.6976318359375,278.76373291015625,0.1080000028014183,0.1080000028014183
136,1,136,31364.6673536,5,310.4384765625,264.459716796875,0.16200000047683716,0.1080000028014183
136,1,136,31364.6673536,6,273.134765625,324.8438415527344,0.05400000140070915,0.16200000047683716
136,1,136,31364.6673536,7,296.06207275390625,311.2987060546875,0.1080000028014183,0.16200000047683716
136,1,136,31364.6673536,8,318.62664794921875,296.36395263671875,0.16200000047683716,0.16200000047683716
136,1,136,31364.6673536,9,282.7084045410156,356.4699401855469,0.05400000140070915,0.2160000056028366
136,1,136,31364.6673536,10,304.6398010253906,342.71942138671875,0.1080000028014183,0.2160000056028366
136,1,136,31364.6673536,11,329.46844482421875,330.574951171875,0.16200000047683716,0.2160000056028366
136,4,135,31364.66838535,0,243.43128967285156,72.74022674560547,0.05400000140070915,0.05400000140070915
136,4,135,31364.66838535,1,267.9200134277344,63.83832550048828,0.1080000028014183,0.05400000140070915
136,4,135,31364.66838535,2,293.8838195800781,56.59142303466797,0.16200000047683716,0.05400000140070915
136,4,135,31364.66838535,3,246.765625,97.58851623535156,0.05400000140070915,0.1080000028014183
136,4,135,31364.66838535,4,271.2802429199219,91.27864074707031,0.1080000028014183,0.1080000028014183
136,4,135,31364.66838535,5,298.4520568847656,84.52262878417969,0.16200000047683716,0.1080000028014183
136,4,135,31364.66838535,6,250.37596130371094,124.2550277709961,0.05400000140070915,0.16200000047683716
136,4,135,31364.66838535,7,274.2953796386719,117.51127624511719,0.1080000028014183,0.16200000047683716
136,4,135,31364.66838535,8,301.67645263671875,110.37165832519531,0.16200000047683716,0.16200000047683716
136,4,135,31364.66838535,9,253.628173828125,152.50381469726562,0.05400000140070915,0.2160000056028366
136,4,135,31364.66838535,10,278.1302185058594,147.19850158691406,0.1080000028014183,0.2160000056028366
136,4,135,31364.66838535,11,304.6041259765625,139.5377197265625,0.16200000047683716,0.2160000056028366
137,2,137,31364.8351624,7,170.23899841308594,185.39578247070312,0.1080000028014183,0.16200000047683716
137,2,137,31364.8351624,8,188.33975219726562,183.4645233154297,0.16200000047683716,0.16200000047683716
137,2,137,31364.8351624,11,192.7479248046875,206.29930114746094,0.16200000047683716,0.2160000056028366
137,3,137,31364.834621100003,0,85.99864959716797,59.53067398071289,0.05400000140070915,0.05400000140070915
137,3,137,31364.834621100003,1,114.8028793334961,59.40416717529297,0.1080000028014183,0.05400000140070915
137,3,137,31364.834621100003,2,140.83035278320312,58.96427536010742,0.16200000047683716,0.05400000140070915
137,3,137,31364.834621100003,3,89.58238983154297,83.6698989868164,0.05400000140070915,0.1080000028014183
137,3,137,31364.834621100003,4,117.22745513916016,85.72335052490234,0.1080000028014183,0.1080000028014183
137,3,137,31364.834621100003,5,144.4859161376953,87.1542739868164,0.16200000047683716,0.1080000028014183
