,sync_index,port_A,port_B,time_A,time_B,point_id,loc_board_x,loc_board_y,loc_img_x_A,loc_img_y_A,loc_img_x_B,loc_img_y_B
2352,163,1,2,486.3947285,486.39121215,2,0.1574999988079071,0.05249999836087227,878.416259765625,276.8062744140625,789.9859619140625,170.38356018066406
2353,163,1,2,486.3947285,486.39121215,3,0.05249999836087227,0.10499999672174454,861.6857299804688,396.7149353027344,747.5140380859375,213.11122131347656
2354,163,1,2,486.3947285,486.39121215,4,0.10499999672174454,0.10499999672174454,840.7627563476562,343.345947265625,752.1427001953125,190.4342041015625
2355,163,1,2,486.3947285,486.39121215,5,0.1574999988079071,0.10499999672174454,819.1334838867188,288.16607666015625,755.8294677734375,166.40745544433594
2356,163,1,2,486.3947285,486.39121215,6,0.05249999836087227,0.1574999988079071,806.6156616210938,403.3273620605469,717.7740478515625,207.96939086914062
2357,163,1,2,486.3947285,486.39121215,7,0.10499999672174454,0.1574999988079071,785.675537109375,351.353271484375,720.4087524414062,186.5997772216797
2358,163,1,2,486.3947285,486.39121215,8,0.1574999988079071,0.1574999988079071,764.2498779296875,298.26678466796875,722.722412109375,162.87884521484375
2359,163,1,2,486.3947285,486.39121215,9,0.05249999836087227,0.20999999344348907,755.177978515625,409.4090881347656,689.0877685546875,204.49510192871094
2360,163,1,2,486.3947285,486.39121215,10,0.10499999672174454,0.20999999344348907,734.2159423828125,358.9681091308594,691.0526123046875,181.85581970214844
2361,163,1,2,486.3947285,486.39121215,11,0.1574999988079071,0.20999999344348907,712.7879638671875,308.14166259765625,692.70458984375,159.57913208007812
2362,164,1,2,486.5631768,486.56419555,0,0.05249999836087227,0.05249999836087227,912.9071044921875,394.55133056640625,776.589599609375,221.58778381347656
2363,164,1,2,486.5631768,486.56419555,1,0.10499999672174454,0.05249999836087227,892.2296752929688,336.6698303222656,782.930419921875,197.85987854003906
2364,164,1,2,486.5631768,486.56419555,2,0.1574999988079071,0.05249999836087227,871.4466552734375,278.2251281738281,788.815673828125,173.06471252441406
2365,164,1,2,486.5631768,486.56419555,3,0.05249999836087227,0.10499999672174454,853.135498046875,400.2486877441406,745.44140625,215.89486694335938
2366,164,1,2,486.5631768,486.56419555,4,0.10499999672174454,0.10499999672174454,832.6549072265625,344.7902526855469,748.8704833984375,193.3671112060547
2367,164,1,2,486.5631768,486.56419555,5,0.1574999988079071,0.10499999672174454,812.021728515625,288.4878234863281,754.5653076171875,168.28416442871094
2368,164,1,2,486.5631768,486.56419555,6,0.05249999836087227,0.1574999988079071,797.43017578125,404.62493896484375,716.0914916992188,209.74826049804688
2369,164,1,2,486.5631768,486.56419555,9,0.05249999836087227,0.20999999344348907,745.88037109375,409.7308044433594,686.9058837890625,205.50364685058594
2370,165,1,2,486.73625385,486.73356025,1,0.10499999672174454,0.05249999836087227,879.3917236328125,347.3513488769531,780.462646484375,205.68594360351562
2371,165,1,2,486.73625385,486.73356025,2,0.1574999988079071,0.05249999836087227,858.8206176757812,286.46807861328125,786.8604736328125,180.28810119628906
2372,165,1,2,486.73625385,486.73356025,4,0.10499999672174454,0.10499999672174454,819.816162109375,352.3810119628906,748.3262939453125,198.69363403320312
2373,165,1,2,486.73625385,486.73356025,5,0.1574999988079071,0.10499999672174454,799.6940307617188,294.5992126464844,752.58154296875,173.89280700683594
