sync_index,port,frame_index,frame_time,point_id,img_loc_x,img_loc_y,board_loc_x,board_loc_y
51,2,51,96681.6676366,5,179.7069091796875,225.8698272705078,0.16200000047683716,0.1080000028014183
51,2,51,96681.6676366,6,126.69204711914062,255.51126098632812,0.05400000140070915,0.16200000047683716
51,2,51,96681.6676366,7,151.3872528076172,252.43963623046875,0.1080000028014183,0.16200000047683716
51,2,51,96681.6676366,8,176.50015258789062,248.4072723388672,0.16200000047683716,0.16200000047683716
51,2,51,96681.6676366,11,171.39535522460938,273.5562438964844,0.16200000047683716,0.2160000056028366
51,3,50,96681.6676822,0,103.41203308105469,129.3446502685547,0.05400000140070915,0.05400000140070915
51,3,50,96681.6676822,1,138.54661560058594,128.5369110107422,0.1080000028014183,0.05400000140070915
51,3,50,96681.6676822,2,169.8098602294922,128.2000274658203,0.16200000047683716,0.05400000140070915
51,3,50,96681.6676822,3,105.57598114013672,151.97532653808594,0.05400000140070915,0.1080000028014183
51,3,50,96681.6676822,4,140.5980987548828,151.91896057128906,0.1080000028014183,0.1080000028014183
51,3,50,96681.6676822,5,174.3956298828125,151.14329528808594,0.16200000047683716,0.1080000028014183
51,3,50,96681.6676822,6,108.27130889892578,178.316650390625,0.05400000140070915,0.16200000047683716
51,3,50,96681.6676822,7,144.31871032714844,176.806640625,0.1080000028014183,0.16200000047683716
51,3,50,96681.6676822,8,178.56942749023438,173.78419494628906,0.16200000047683716,0.16200000047683716
51,3,50,96681.6676822,9,110.61385345458984,205.912109375,0.05400000140070915,0.2160000056028366
51,3,50,96681.6676822,10,147.226318359375,202.70118713378906,0.1080000028014183,0.2160000056028366
51,3,50,96681.6676822,11,182.23379516601562,200.56829833984375,0.16200000047683716,0.2160000056028366
51,1,50,96681.66760125,1,86.20938873291016,220.26866149902344,0.1080000028014183,0.05400000140070915
51,1,50,96681.66760125,2,124.20687866210938,209.3769073486328,0.16200000047683716,0.05400000140070915
51,1,50,96681.66760125,4,74.89047241210938,244.32408142089844,0.1080000028014183,0.1080000028014183
51,1,50,96681.66760125,5,115.52544403076172,232.57952880859375,0.16200000047683716,0.1080000028014183
51,1,50,96681.66760125,7,63.51433563232422,271.58203125,0.1080000028014183,0.16200000047683716
51,1,50,96681.66760125,8,105.00807189941406,258.4015197753906,0.16200000047683716,0.16200000047683716
51,1,50,96681.66760125,11,95.0145492553711,286.8581848144531,0.16200000047683716,0.2160000056028366
51,0,50,96681.66771775,0,182.40447998046875,368.3278503417969,0.05400000140070915,0.05400000140070915
51,0,50,96681.66771775,1,211.42091369628906,362.5036315917969,0.1080000028014183,0.05400000140070915
51,0,50,96681.66771775,2,240.0196075439453,358.76959228515625,0.16200000047683716,0.05400000140070915
51,0,50,96681.66771775,3,176.64990234375,393.8370361328125,0.05400000140070915,0.1080000028014183
51,0,50,96681.66771775,4,206.62857055664062,391.3197326660156,0.1080000028014183,0.1080000028014183
51,0,50,96681.66771775,5,237.9161376953125,387.2523498535156,0.16200000047683716,0.1080000028014183
51,0,50,96681.66771775,6,171.89910888671875,425.05352783203125,0.05400000140070915,0.16200000047683716
51,0,50,96681.66771775,7,202.4549560546875,420.9071044921875,0.1080000028014183,0.16200000047683716
51,0,50,96681.66771775,8,234.38748168945312,416.09600830078125,0.16200000047683716,0.16200000047683716
51,4,50,96681.66875925,0,174.48434448242188,27.759817123413086,0.05400000140070915,0.05400000140070915
51,4,50,96681.66875925,1,206.2432403564453,19.750131607055664,0.1080000028014183,0.05400000140070915
51,4,50,96681.66875925,3,170.88955688476562,43.576297760009766,0.05400000140070915,0.1080000028014183
51,4,50,96681.66875925,4,205.3216552734375,40.428890228271484,0.1080000028014183,0.1080000028014183
51,4,50,96681.66875925,5,239.8025360107422,35.38743209838867,0.16200000047683716,0.1080000028014183
51,4,50,96681.66875925,6,168.94627380371094,64.48900604248047,0.05400000140070915,0.16200000047683716
51,4,50,96681.66875925,7,203.88099670410156,59.40719985961914,0.1080000028014183,0.16200000047683716
51,4,50,96681.66875925,8,240.35647583007812,54.55685043334961,0.16200000047683716,0.16200000047683716
51,4,50,96681.66875925,9,166.1918487548828,86.78401184082031,0.05400000140070915,0.2160000056028366
51,4,50,96681.66875925,10,201.7393035888672,81.25843048095703,0.1080000028014183,0.2160000056028366
51,4,50,96681.66875925,11,239.92120361328125,75.8213882446289,0.16200000047683716,0.2160000056028366
