,frame,ID,u_A,v_A,u_B,v_B,X,Y,Z
211,17,7,460.27618408203125,549.7544555664062,408.3865966796875,664.1907958984375,-0.28809150937327044,-0.020583895537801405,0.5760540153827971
212,17,8,558.381103515625,538.146240234375,484.9530334472656,658.3969116210938,-0.24789905561986475,-0.029137104368915437,0.613295136558153
213,17,9,377.0667724609375,633.1937255859375,301.8960266113281,732.48095703125,-0.29834894329208655,0.02370368351216136,0.513145772975173
214,17,10,492.6960754394531,614.166748046875,383.57684326171875,726.4659423828125,-0.257498076105982,0.015104388987951951,0.5499207503680632
215,17,11,593.0462646484375,597.5362548828125,464.30633544921875,720.2609252929688,-0.2171864923213402,0.006499643465215309,0.586923339162021
216,18,0,419.824951171875,443.6468200683594,425.531494140625,572.714111328125,-0.32298953704119815,-0.08372479145530196,0.5981996936878616
217,18,1,516.3843994140625,440.9580383300781,500.14434814453125,569.3663940429688,-0.28393407517005853,-0.09096443253002771,0.637430656289903
218,18,2,601.4797973632812,436.3054504394531,572.4646606445312,563.8129272460938,-0.24479930842532607,-0.09980541844715166,0.6757540455201448
219,18,3,452.170654296875,500.1365966796875,404.4026184082031,626.75439453125,-0.29098598780325524,-0.04846399532141719,0.5725714840511589
220,18,4,550.552001953125,493.20849609375,482.5357971191406,622.0071411132812,-0.2518884415461675,-0.05611253189838061,0.6113666083694483
221,18,5,636.1947631835938,486.6587219238281,559.0385131835938,616.7667236328125,-0.21348697620505727,-0.06406734751436773,0.6503338150561644
222,18,6,487.32611083984375,560.8063354492188,380.52996826171875,686.2376098632812,-0.25892802234317913,-0.013735357323072343,0.5466202654749687
223,18,7,587.2779541015625,549.35791015625,463.1024475097656,680.4703369140625,-0.2200970824159031,-0.0214788816250005,0.5854263422549264
224,18,8,674.0694580078125,539.2008056640625,543.9901733398438,674.6319580078125,-0.18175548639458497,-0.029274295556935875,0.6244117718985353
225,18,9,525.36474609375,627.6443481445312,353.85919189453125,752.80810546875,-0.22723933732544635,0.02108880674019304,0.5208256933016521
226,18,10,627.2813720703125,610.5420532226562,441.3226318359375,746.281982421875,-0.18826110005155444,0.013244430390596376,0.5593778208350103
227,18,11,714.6966552734375,595.7849731445312,526.9259643554688,739.4425048828125,-0.15019189821324103,0.005441296314459694,0.5983137405538098
228,19,0,580.984619140625,453.375,487.06072998046875,596.4602661132812,-0.23059249300018625,-0.0791379523767663,0.6030277445391282
229,19,1,665.4942626953125,452.6373596191406,566.6671752929688,594.212646484375,-0.1927633222557137,-0.08493483837477468,0.643214741485825
230,19,2,739.1505126953125,450.38946533203125,643.52392578125,589.8721923828125,-0.15554246770861516,-0.09199536335372414,0.6830212436154531
231,19,3,621.5310668945312,505.3086242675781,466.482666015625,653.533203125,-0.19723568183569473,-0.04618712709720734,0.5756922134688046
232,19,4,706.4113159179688,500.5689392089844,550.7855834960938,649.51708984375,-0.15988826124751254,-0.052428739920428374,0.6159049335588711
233,19,5,779.7520141601562,496.3404235839844,632.5715942382812,645.4686279296875,-0.12328432980393036,-0.05867347062587686,0.6562921272901759
234,19,6,665.365478515625,561.4392700195312,442.6770324707031,716.8984375,-0.1642289141117836,-0.013813108541393226,0.5481238376931382
235,19,7,750.44384765625,552.577392578125,532.697265625,711.8397216796875,-0.1273424965083228,-0.01998423752188257,0.5885727966388196
236,19,8,824.0440673828125,544.700439453125,619.7693481445312,706.6578979492188,-0.090780424162838,-0.026258896245251725,0.6289494727495737
237,19,9,712.9760131835938,623.0751953125,415.9961853027344,789.2213134765625,-0.13163743190460203,0.01860453236568472,0.5208821120340835
238,19,10,798.5626220703125,609.4500732421875,512.1593627929688,782.99365234375,-0.09480417618364714,0.012541250153056294,0.5611775858084799
239,19,11,871.6935424804688,597.291015625,605.2455444335938,776.4340209960938,-0.05855673445189747,0.006306937070904994,0.6016901553615903
240,20,0,742.2930297851562,464.1385192871094,580.7479248046875,620.0953369140625,-0.1404645098151899,-0.07578413606613096,0.6253066629906731
241,20,1,817.7313842773438,461.12530517578125,660.9203491210938,617.599365234375,-0.09976178776014977,-0.0821937946781671,0.6614314338877467
242,20,2,884.78076171875,456.37738037109375,739.2581176757812,613.4158935546875,-0.05937350436655344,-0.08986148515628271,0.6967862239286144
243,20,3,783.341552734375,504.371826171875,555.1610107421875,674.4097290039062,-0.10909316872450268,-0.04824564379695653,0.5918610004926513
244,20,4,860.2047729492188,498.5978698730469,640.7891845703125,670.8101806640625,-0.0685594871628997,-0.054924269920681244,0.6278825082275084
245,20,5,927.8772583007812,492.91644287109375,725.1133422851562,667.65966796875,-0.028454078445524403,-0.06162148929323156,0.6638372151423378
246,20,6,828.93310546875,549.1417846679688,524.5874633789062,736.4671630859375,-0.07787458483158023,-0.020943700370953975,0.5578265052001924
247,20,7,907.2154541015625,540.1514282226562,617.2595825195312,732.5645751953125,-0.03741556015763512,-0.027555439712074754,0.5940764676146095
248,20,8,975.7752685546875,531.6801147460938,707.9361572265625,728.5023803710938,0.0026401407182396978,-0.034367238583958896,0.6299806528012757
249,20,9,880.0034790039062,599.09423828125,489.14697265625,809.3984375,-0.04674290454955841,0.006358386841899319,0.5238502618953835
250,20,10,959.3322143554688,586.4332885742188,589.4281616210938,804.6492309570312,-0.006497342265573007,-0.0001974736371853779,0.5600880998023352
251,20,11,1029.1243896484375,575.2123413085938,688.1550903320312,800.0134887695312,0.033809812512487235,-0.006792822597859423,0.5961980980943774
252,21,1,1028.425048828125,483.85614013671875,868.899658203125,663.6605834960938,0.040717722077228576,-0.07297781485755155,0.7262526333218612
253,21,2,1089.6688232421875,479.60546875,947.7578735351562,666.3060913085938,0.08731418364746864,-0.07843875416035448,0.7516542305747658
254,21,4,1068.16845703125,513.9298095703125,845.3455200195312,717.09033203125,0.06491774713523103,-0.04880450268714769,0.6840873178424209
255,21,5,1132.047607421875,508.5239562988281,931.0814819335938,721.9095458984375,0.11197051670220115,-0.05390267227561067,0.7097559976502552
256,21,6,1041.13916015625,551.30029296875,726.3851928710938,773.9830322265625,0.04224992022934353,-0.020977468680998226,0.6145503974834442
257,21,7,1113.217529296875,545.3299560546875,817.4878540039062,779.9891357421875,0.08937868810408749,-0.02552299348077429,0.641081488750269
258,21,8,1180.720703125,538.6890258789062,910.7906494140625,786.4251098632812,0.13711648754175645,-0.030567784786939653,0.666425004167025
259,21,9,1090.1834716796875,590.5447387695312,683.9691162109375,848.3245239257812,0.06688508639315846,0.002835606497363458,0.5708018278757295
260,21,10,1166.0670166015625,583.1692504882812,783.8505249023438,855.885498046875,0.11434830139917529,-0.0015329245761870663,0.5975765704469747
261,21,11,1236.61474609375,575.9955444335938,886.3074951171875,864.2671508789062,0.16229379817021852,-0.006098908935802862,0.6233506423342084
262,22,0,1108.3544921875,470.7080993652344,938.3377075195312,662.7694702148438,0.09759383790316109,-0.08373406393236206,0.7297117114308487
263,22,1,1173.948486328125,466.4721984863281,1019.341064453125,669.3221435546875,0.14792879296915587,-0.08852516715749963,0.7467115244978941
264,22,2,1236.6243896484375,461.5293273925781,1104.9622802734375,674.6007080078125,0.19815833959287782,-0.09412886782820158,0.7635481131016407
265,22,3,1143.1317138671875,504.1670227050781,910.1990966796875,723.44091796875,0.11539273240434332,-0.05611056085322676,0.6870460519959777
266,22,4,1211.7496337890625,499.9656982421875,996.6328735351562,731.951171875,0.16556977737945663,-0.06058807401161437,0.7044456951417868
267,22,6,1182.6427001953125,542.403076171875,876.5820922851562,794.1392822265625,0.13311593914430617,-0.028396365393783977,0.6438913282656993
268,22,7,1255.211669921875,536.3306884765625,970.4336547851562,805.3869018554688,0.18373547370283677,-0.03320336533890989,0.6615780012470192
269,22,9,1228.1988525390625,586.4663696289062,836.6588745117188,878.681884765625,0.15102607481966313,-0.000414152736492611,0.600437808609491
270,22,10,1305.4578857421875,579.2142944335938,938.526611328125,894.2728271484375,0.2020874869699743,-0.005087557418055283,0.6181036403411005
271,22,11,1379.759765625,572.1032104492188,1047.5733642578125,911.6875,0.2535098635426296,-0.00992808518428754,0.634642194111403
272,23,0,1177.251220703125,446.1401062011719,1014.71044921875,647.32373046875,0.14857402593460875,-0.1026298081742299,0.7387095082270076
273,23,1,1241.947509765625,442.1554870605469,1101.4478759765625,654.49951171875,0.19965230188854355,-0.10736298496233179,0.7543163544413053
274,23,2,1303.8826904296875,437.4779357910156,1194.3638916015625,660.5165405273438,0.2506847011910611,-0.11288558216723503,0.7702073922530457
275,23,3,1215.412109375,478.3846740722656,990.4317626953125,709.9112548828125,0.1659910379538105,-0.07459421637980142,0.6957668664618493
276,23,4,1282.544921875,475.0170593261719,1083.45703125,719.5267944335938,0.2167149552991268,-0.0787934039106395,0.7122950889318074
277,23,5,1347.931396484375,469.7226257324219,1183.7208251953125,730.2161254882812,0.2681757247201477,-0.0837925096447042,0.7276067680929567
278,23,6,1258.0531005859375,515.7704467773438,961.654296875,783.4833984375,0.18308138190199133,-0.046155607803122424,0.6531188676777613
279,23,7,1329.4942626953125,510.3141784667969,1062.43994140625,796.5687255859375,0.23438745686362453,-0.05082496680867614,0.66912253736505
280,23,8,1398.1427001953125,504.3467102050781,1171.165283203125,811.302490234375,0.28587944495561796,-0.05570863410415454,0.6843923478165169
281,23,9,1307.618896484375,558.4122314453125,927.2844848632812,871.6571044921875,0.20056397532702902,-0.01765429350451407,0.6098708823716826
282,23,10,1383.48974609375,552.2022094726562,1036.861572265625,889.7037963867188,0.25215615595828084,-0.02216250243059527,0.625794168906831
283,23,11,1456.12060546875,545.679443359375,1156.07568359375,910.1015014648438,0.3038866530952607,-0.02683257174472322,0.6410926785459247
284,24,0,1252.3551025390625,381.0326843261719,1117.9215087890625,578.9634399414062,0.20660487385027126,-0.15261238608050717,0.7524899310909618
285,24,1,1312.7073974609375,378.63983154296875,1212.6895751953125,584.824951171875,0.2570641852044822,-0.15717016202660952,0.7695916608609441
286,24,2,1370.8114013671875,376.16424560546875,1315.6204833984375,589.3031616210938,0.30818815467456606,-0.16241461982408867,0.7879108358238218
287,24,3,1296.061279296875,407.8874816894531,1103.5191650390625,638.8984985351562,0.22534205143879085,-0.125035041499816,0.7097181014812326
288,24,4,1359.3919677734375,407.3702697753906,1206.349853515625,647.190185546875,0.27601072241342006,-0.1286718432079716,0.7274389108268142
289,24,6,1345.0955810546875,440.1152648925781,1086.58056640625,709.2791748046875,0.24393132993683467,-0.09693895442545768,0.6677652933440852
290,24,7,1411.4320068359375,437.40740966796875,1198.5159912109375,720.972412109375,0.29473503387303923,-0.10106051643835755,0.6848600681062772
291,24,9,1402.353271484375,476.282958984375,1066.37451171875,794.317626953125,0.26313128309531586,-0.06898087272933878,0.6249290186454424
292,24,10,1471.8604736328125,474.2747497558594,1189.280517578125,810.8900146484375,0.31394319160192763,-0.07246786455497792,0.6422207020381625
293,24,11,1536.4932861328125,469.40301513671875,1323.512939453125,829.196533203125,0.3645765481973214,-0.07690021339113785,0.6596892195200084
294,25,0,1185.2877197265625,206.61354064941406,1025.52197265625,372.4830627441406,0.15032293478373437,-0.26752270433596265,0.7186387754725195
295,25,1,1253.334716796875,197.9585418701172,1114.5902099609375,360.150634765625,0.20163880816065263,-0.27767867061337576,0.7306019693299484
296,25,3,1223.5438232421875,236.9121551513672,1005.843017578125,426.997314453125,0.16795689999058563,-0.2333002393175862,0.6809074651861541
297,25,4,1293.518310546875,228.78514099121094,1100.239990234375,415.6801452636719,0.21861203702717485,-0.24316667386280053,0.6936182228085025
298,25,5,1361.963623046875,218.7662353515625,1202.5792236328125,402.479736328125,0.26953833278940775,-0.2537201085082169,0.7049655882718873
299,25,6,1264.9927978515625,271.5793151855469,983.0416259765625,489.3626403808594,0.18496222778711296,-0.19917950004919643,0.6441801712184911
300,25,7,1339.1871337890625,260.8248596191406,1083.700927734375,479.63262939453125,0.23598394758816393,-0.2094226036062421,0.6557235615512919
301,25,8,1410.74169921875,251.06655883789062,1194.755859375,468.981201171875,0.2870572084765354,-0.21950450101886845,0.6675966067511592
302,25,9,1312.8834228515625,309.68585205078125,956.1492309570312,561.6128540039062,0.2024902777468507,-0.16536362819160141,0.6066211614855279
303,25,10,1391.0087890625,298.3446960449219,1064.731201171875,555.0724487304688,0.25365720358382193,-0.1753041748032366,0.6181869761549114
304,25,11,1465.493896484375,286.8031005859375,1184.673583984375,547.442626953125,0.3044312780548038,-0.18550400514676255,0.6298072479535699
305,26,0,1120.5369873046875,147.31512451171875,928.4736328125,317.62127685546875,0.10004253970254931,-0.2946904437867559,0.6858714287712508
306,26,1,1194.3988037109375,135.39950561523438,1010.8844604492188,299.2917175292969,0.15173005190098926,-0.30635273576994054,0.6950420478349755
307,26,2,1265.9605712890625,122.29095458984375,1099.6732177734375,276.04351806640625,0.20289649239477298,-0.3191740901334672,0.703638637216831
308,26,3,1152.564453125,189.0284423828125,906.3435668945312,379.4787902832031,0.11601950594619949,-0.2546732658924929,0.6546191469105663
309,26,4,1229.1986083984375,175.66571044921875,992.1801147460938,362.29266357421875,0.16744072635933302,-0.26651481787198644,0.6634767600746815
310,26,5,1304.1141357421875,162.19973754882812,1086.0782470703125,342.6476135253906,0.21884950188485394,-0.27851354748779983,0.6717609095580211
311,26,6,1187.1131591796875,234.54852294921875,880.3905639648438,448.1786804199219,0.13148397512370474,-0.21503585378607193,0.6232449533720045
312,26,7,1267.59814453125,219.51986694335938,970.7781372070312,433.002197265625,0.18315225188887385,-0.22702203904631904,0.6318136373442875
313,26,8,1345.9415283203125,205.44276428222656,1070.3330078125,416.3296203613281,0.2346632436187827,-0.2387004679221021,0.6400546783241605
314,26,9,1226.17626953125,284.54925537109375,850.5711059570312,525.8739013671875,0.14726454880789477,-0.17556813151669226,0.591395214411387
315,26,10,1310.7506103515625,268.51934814453125,946.4698486328125,514.0117797851562,0.19916332484213767,-0.18741462316245627,0.6000931173983602
316,26,11,1392.9837646484375,252.25741577148438,1051.908203125,500.4105224609375,0.2507015799061093,-0.19934022962224401,0.6077955850003788
317,27,0,1066.322998046875,124.49327087402344,861.2025146484375,301.0426025390625,0.06191293520893243,-0.3017387823446389,0.6675731892321096
318,27,1,1145.0299072265625,108.83931732177734,935.9066162109375,279.5921630859375,0.11430876247811933,-0.3140331551702657,0.6727793133345953
319,27,2,1221.5438232421875,91.325439453125,1017.1029052734375,252.79872131347656,0.1658949238904451,-0.32767319062068356,0.6775193023219945
320,27,3,1093.729248046875,167.2733154296875,832.4363403320312,361.9772033691406,0.07604130692860643,-0.26100492525144464,0.6359524781394279
321,27,4,1175.35986328125,150.07247924804688,910.1866455078125,341.92340087890625,0.1280619492896893,-0.2736971238378019,0.6415094913605193
322,27,5,1256.1864013671875,132.4894256591797,995.5658569335938,319.19671630859375,0.1801584744537474,-0.2863700653301463,0.6459953615871321
323,27,6,1123.1624755859375,214.29354858398438,799.5639038085938,429.2937927246094,0.0896294416514117,-0.22066972470597662,0.6044900435484892
324,27,7,1209.466064453125,195.35289001464844,881.0993041992188,411.8363342285156,0.14210685117625219,-0.23346851268116342,0.6099490361255674
325,27,8,1294.2841796875,176.83627319335938,970.4151611328125,391.5837707519531,0.19420701929173528,-0.2461006795453783,0.6143814184595404
326,27,9,1156.4244384765625,265.73785400390625,761.7822265625,505.4189758300781,0.10344142340976252,-0.18045399473879248,0.572393183574005
327,27,10,1247.3150634765625,245.75381469726562,847.1846313476562,490.6348876953125,0.15599862707240394,-0.19334446328708643,0.5781681027864488
328,27,11,1337.1600341796875,225.3509063720703,941.5902099609375,474.23846435546875,0.2084976170312155,-0.206106628852408,0.5824962291715313
329,28,0,1003.23876953125,85.16080474853516,781.4530029296875,273.4293518066406,0.019831563781207505,-0.31415343050333694,0.6407208981373443
330,28,1,1087.342041015625,60.304046630859375,841.1356811523438,246.65028381347656,0.07232879506687347,-0.3271827251498172,0.6372830932783627
331,28,3,1018.8724365234375,136.83314514160156,746.5077514648438,338.96588134765625,0.028301970544007408,-0.26997512587253547,0.6129102750759368
332,28,4,1107.033203125,110.35930633544922,804.6849365234375,314.379150390625,0.08069254082557449,-0.28306121612065993,0.6082056971500842
333,28,5,1197.0821533203125,82.67101287841797,871.2156982421875,285.49676513671875,0.13328033343225237,-0.29636939452969424,0.6030199638637318
334,28,6,1035.7833251953125,193.19752502441406,706.485595703125,411.14996337890625,0.03657033683380592,-0.22551736560093602,0.5841179903498326
335,28,7,1128.7364501953125,165.42132568359375,765.83203125,390.0780029296875,0.08921368333559582,-0.23896240729635404,0.5798131186633873
336,28,8,1223.5928955078125,137.0024871826172,832.9452514648438,364.9562072753906,0.14186648564889695,-0.2523707136669169,0.5746125957214652
337,28,9,1054.6798095703125,254.391845703125,661.6253051757812,490.4476623535156,0.044915863342952694,-0.1813388192166208,0.5547779326214978
338,28,10,1152.688232421875,226.3113555908203,721.5971069335938,473.5352783203125,0.09757403071428575,-0.19486270997199756,0.550994851193558
339,28,11,1253.2286376953125,196.66207885742188,790.0677490234375,454.25830078125,0.15059024077713798,-0.20836790011705034,0.5460165501389269
340,29,2,805.675048828125,73.23663330078125,527.7385864257812,311.66485595703125,-0.08869892247547871,-0.2744645893714858,0.544928649041534
341,29,3,596.03125,153.18589782714844,371.4603576660156,399.8008728027344,-0.18429589354764733,-0.21339332801871086,0.500706494463372
342,29,4,710.0410766601562,156.3170928955078,434.67633056640625,397.67828369140625,-0.132204872916939,-0.2181706183658317,0.5153890897483182
343,29,5,817.3492431640625,158.5594482421875,502.1828918457031,396.0196533203125,-0.08021833036663485,-0.22291264295384794,0.5298397519100747
344,29,6,601.4903564453125,245.92176818847656,340.0861511230469,481.7361755371094,-0.17556019670482603,-0.16251360953918106,0.4839046809789141
345,29,7,719.3828735351562,246.83465576171875,403.5959167480469,481.5354309082031,-0.12342838129670028,-0.1674215236568093,0.4984460293156872
346,29,8,829.6143188476562,247.05914306640625,471.942626953125,483.52276611328125,-0.07161442692670154,-0.17189965274513852,0.5129372766764954
347,29,9,607.31640625,344.448974609375,305.6642761230469,569.9143676757812,-0.16643422813895206,-0.11138687965331494,0.46625034018430295
348,29,10,729.3709106445312,342.7765197753906,370.3055725097656,572.9053344726562,-0.1143933258870185,-0.11625258986866725,0.4810339061274062
349,29,11,842.52392578125,340.4257507324219,439.49627685546875,577.3126220703125,-0.06299452245842735,-0.12096270714930688,0.4957201828630747
350,30,0,516.3612060546875,101.55489349365234,334.9716491699219,362.95697021484375,-0.2191690545474943,-0.23423289618904516,0.4913370422076863
351,30,1,635.480224609375,116.52580261230469,405.9280700683594,365.10284423828125,-0.16889609686521737,-0.23679265905783817,0.5126824656477891
352,30,2,745.2236938476562,128.03640747070312,478.237060546875,365.59246826171875,-0.11827091219405637,-0.24007135716589845,0.5326867909617822
353,30,3,520.3201293945312,196.79379272460938,306.7146911621094,445.1454772949219,-0.21051237420138655,-0.1822620805431636,0.4762610394233253
354,30,4,643.3984985351562,208.3299102783203,378.3545227050781,447.28448486328125,-0.16006010214190694,-0.18530685627520213,0.4974567911965697
355,30,5,755.7410888671875,218.57501220703125,453.307861328125,450.02801513671875,-0.10990142002870684,-0.1882819641319929,0.5185780224226034
356,30,6,524.7296752929688,297.53900146484375,276.3363342285156,528.1714477539062,-0.20188151877324784,-0.13141435830413328,0.4610637051719549
357,30,7,651.9755249023438,305.2218933105469,348.61700439453125,534.1665649414062,-0.15098358154525188,-0.13387600278685288,0.48174420619869246
358,30,8,766.9855346679688,311.8787841796875,425.2929992675781,539.426513671875,-0.10110805070247804,-0.13676103527259,0.5031225679405781
359,30,9,529.0534057617188,404.38134765625,243.6547393798828,617.2847900390625,-0.1930927121490547,-0.0802862267676649,0.4453581901115334
360,30,10,660.6760864257812,407.4615173339844,317.3451843261719,625.4328002929688,-0.14212420416915775,-0.08289349777775457,0.46613043879451393
361,30,11,778.6790771484375,409.96368408203125,394.8382263183594,633.5402221679688,-0.09233445162278747,-0.08562149270606795,0.4872067506600264
362,31,0,509.5953063964844,154.86329650878906,305.6701965332031,411.5113220214844,-0.21558762940365395,-0.20222410889308842,0.47623745140023366
363,31,1,625.6932373046875,174.25828552246094,397.5221862792969,411.52069091796875,-0.17352235469495708,-0.2076501330735347,0.5117575923364599
364,31,2,727.0527954101562,189.0766143798828,487.42620849609375,410.2166442871094,-0.1310411927597264,-0.2137959688442987,0.5462680078355007
365,31,3,536.2802124023438,248.96163940429688,282.273193359375,492.2586975097656,-0.19677851393764004,-0.1534549116523366,0.4612914604387007
366,31,4,654.6224975585938,261.84710693359375,376.9878234863281,491.4570617675781,-0.15428372047271172,-0.1590453724740853,0.49635094290162124
367,31,5,756.34130859375,272.4975891113281,471.38323974609375,490.51416015625,-0.11234813418909778,-0.16485780778248435,0.5317295708268622
368,31,6,565.4920654296875,348.4278869628906,256.46746826171875,578.604736328125,-0.17749828755115782,-0.10505219987853406,0.4459165479216365
369,31,7,685.4227905273438,354.3305969238281,354.6207275390625,577.3668823242188,-0.13499846515247418,-0.11069682752739621,0.4807821497917886
370,31,8,787.4179077148438,358.8108825683594,452.6900329589844,575.7822265625,-0.09342181934731672,-0.11660067133662015,0.5162237123689063
371,31,9,596.7817993164062,454.11962890625,228.26283264160156,672.3202514648438,-0.15809346678750152,-0.05679127283513557,0.43032186787710996
372,31,10,717.782958984375,451.75225830078125,330.2311096191406,670.5261840820312,-0.11582717370627817,-0.06260467747306148,0.4650646736643538
373,31,11,819.911376953125,449.3005065917969,431.9741516113281,668.4779663085938,-0.07458741598654048,-0.068507460709977,0.500368314832877
